n2_source,n2_target,my_source,my_target,year,month,day,mode,companion
french_church,sir_w_pen_house,187,516,1664,1,17,walk,
sir_w_pen_house,home_seething_lane,516,788,1664,1,17,walk,
my_lords_lodgings,royal_exchange,650,789,1664,1,18,walk,
royal_exchange,home_seething_lane,789,788,1664,1,19,walk,
tennis_court,tom_pepys_shop,429,121,1664,1,20,walk,
tom_pepys_shop,royal_exchange,121,789,1664,1,20,walk,
whitehall,my_lords_lodgings,642,650,1664,1,20,walk,
my_lords_lodgings,home_seething_lane,650,788,1664,1,20,coach,Elizabeth Pepys
home_seething_lane,uncle_wight_house,788,592,1664,1,21,walk,
home_seething_lane,woolwich,788,362,1664,1,22,boat,
woolwich,greenwich,362,212,1664,1,22,boat,
greenwich,deptford,212,77,1664,1,22,boat,
deptford,home_seething_lane,77,788,1664,1,22,boat,
navy_office,home_seething_lane,422,788,1664,1,23,walk,
home_seething_lane,my_lords_lodgings,788,650,1664,1,25,coach,
my_lords_lodgings,whitehall,650,642,1664,1,25,walk,
whitehall,royal_exchange,642,789,1664,1,25,coach,Sir W. Batten
home_seething_lane,navy_office,788,422,1664,1,26,walk,
home_seething_lane,uncle_wight_house,788,592,1664,1,26,walk,
uncle_wight_house,home_seething_lane,592,788,1664,1,26,walk,
navy_office,royal_exchange,422,789,1664,1,27,walk,
royal_exchange,home_seething_lane,789,788,1664,1,27,walk,
home_seething_lane,covent_garden,788,123,1664,1,27,coach,Elizabeth Pepys
covent_garden,tom_pepys_shop,123,121,1664,1,27,walk,
tom_pepys_shop,home_seething_lane,121,788,1664,1,27,walk,
navy_office,royal_exchange,422,789,1664,1,28,walk,
royal_exchange,deptford,789,77,1664,1,28,boat,
deptford,redriffe,77,475,1664,1,28,walk,
redriffe,home_seething_lane,475,788,1664,1,28,boat,
home_seething_lane,wapping,788,604,1664,1,29,boat,Elizabeth Pepys
fleece_cornhill,uncle_wight_house,180,592,1664,1,29,walk,
home_seething_lane,parish_church,788,544,1664,1,30,walk,
parish_church,home_seething_lane,544,788,1664,1,30,walk,
home_seething_lane,my_lords_lodgings,788,650,1664,2,1,coach,
royal_exchange,kings_playhouse,789,295,1664,2,1,coach,Elizabeth Pepys
kings_playhouse,home_seething_lane,295,788,1664,2,1,coach,
home_seething_lane,the_temple,788,102,1664,2,3,coach,
the_temple,royal_exchange,102,789,1664,2,3,walk,
home_seething_lane,covent_garden,788,123,1664,2,3,coach,
covent_garden,home_seething_lane,123,788,1664,2,3,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1664,2,4,walk,Elizabeth Pepys
navy_office,pauls_school,422,548,1664,2,4,walk,
home_seething_lane,woolwich,788,362,1664,2,5,boat,
woolwich,greenwich,362,212,1664,2,5,walk,
greenwich,deptford,212,77,1664,2,5,walk,
deptford,home_seething_lane,77,788,1664,2,5,boat,
home_seething_lane,navy_office,788,422,1664,2,6,walk,Sir J. Minnes
navy_office,royal_exchange,422,789,1664,2,6,walk,
royal_exchange,tom_pepys_shop,789,121,1664,2,6,walk,
tom_pepys_shop,home_seething_lane,121,788,1664,2,6,walk,
home_seething_lane,parish_church,788,544,1664,2,7,walk,
parish_church,home_seething_lane,544,788,1664,2,7,walk,
home_seething_lane,my_lords_lodgings,788,650,1664,2,8,walk,
royal_exchange,home_seething_lane,789,788,1664,2,8,walk,
lord_sandwich_lincolns_inn,royal_exchange,341,789,1664,2,10,walk,
royal_exchange,mr_povys_house,789,395,1664,2,10,walk,
mr_povys_house,whitehall,395,642,1664,2,10,walk,
whitehall,the_temple,642,102,1664,2,10,walk,
the_temple,home_seething_lane,102,788,1664,2,10,walk,
home_seething_lane,navy_office,788,422,1664,2,11,coach,
navy_office,home_seething_lane,422,788,1664,2,11,walk,
home_seething_lane,navy_office,788,422,1664,2,12,walk,
navy_office,royal_exchange,422,789,1664,2,12,walk,
royal_exchange,home_seething_lane,789,788,1664,2,12,walk,John Creed
home_seething_lane,deptford,788,77,1664,2,12,walk,John Creed
deptford,redriffe,77,475,1664,2,12,walk,
redriffe,home_seething_lane,475,788,1664,2,12,boat,
home_seething_lane,tom_pepys_shop,788,121,1664,2,12,coach,Elizabeth Pepys
tom_pepys_shop,mitre_tavern,121,358,1664,2,12,walk,
mitre_tavern,home_seething_lane,358,788,1664,2,12,walk,
home_seething_lane,navy_office,788,422,1664,2,13,boat,
navy_office,african_house,422,2,1664,2,13,coach,Mr. Coventry
new_exchange,home_seething_lane,129,788,1664,2,13,coach,
home_seething_lane,parish_church,788,544,1664,2,14,walk,
parish_church,home_seething_lane,544,788,1664,2,14,walk,
home_seething_lane,uncle_wight_house,788,592,1664,2,14,walk,Elizabeth Pepys
uncle_wight_house,home_seething_lane,592,788,1664,2,14,walk,
home_seething_lane,my_lords_lodgings,788,650,1664,2,15,coach,Elizabeth Pepys
my_lords_lodgings,whitehall,650,642,1664,2,15,walk,
whitehall,royal_exchange,642,789,1664,2,15,walk,
whitehall,st_james_park,642,541,1664,2,17,walk,
st_james_park,royal_exchange,541,789,1664,2,17,walk,
whitehall,mrs_hunts_house,642,388,1664,2,17,walk,
mrs_hunts_house,home_seething_lane,388,788,1664,2,17,coach,
home_seething_lane,navy_office,788,422,1664,2,18,walk,
navy_office,african_house,422,2,1664,2,18,coach,Mr. Coventry
royal_exchange,mr_jaggards,789,389,1664,2,19,walk,
mr_jaggards,uncle_wight_house,389,592,1664,2,19,coach,
uncle_wight_house,home_seething_lane,592,788,1664,2,19,coach,
royal_exchange,woolwich,789,362,1664,2,20,boat,
woolwich,greenwich,362,212,1664,2,20,walk,
greenwich,home_seething_lane,212,788,1664,2,20,boat,
home_seething_lane,uncle_wight_house,788,592,1664,2,21,walk,Elizabeth Pepys
uncle_wight_house,home_seething_lane,592,788,1664,2,21,walk,
home_seething_lane,st_james_park,788,541,1664,2,22,walk,
home_seething_lane,uncle_wight_house,788,592,1664,2,22,walk,
uncle_wight_house,home_seething_lane,592,788,1664,2,22,walk,
whitehall,st_james_park,642,541,1664,2,24,walk,
st_james_park,somerset_house,541,523,1664,2,24,walk,
somerset_house,royal_exchange,523,789,1664,2,24,boat,
home_seething_lane,navy_office,788,422,1664,2,25,walk,
navy_office,african_house,422,2,1664,2,25,coach,Mr. Coventry
home_seething_lane,lord_sandwich_lincolns_inn,788,341,1664,2,25,coach,Elizabeth Pepys; John Creed
lord_sandwich_lincolns_inn,whitehall,341,642,1664,2,25,walk,
whitehall,home_seething_lane,642,788,1664,2,25,coach,Elizabeth Pepys
home_seething_lane,highgate,788,236,1664,2,26,horse,John Creed
highgate,barnett,236,25,1664,2,26,horse,
barnett,lord_sandwich_lincolns_inn,25,341,1664,2,26,horse,
lord_sandwich_lincolns_inn,uncle_wight_house,341,592,1664,2,26,walk,
uncle_wight_house,home_seething_lane,592,788,1664,2,26,walk,
home_seething_lane,sir_w_pen_house,788,516,1664,2,27,walk,
sir_w_pen_house,home_seething_lane,516,788,1664,2,27,walk,
st_pauls,tower,545,583,1664,2,28,coach,
tower,home_seething_lane,583,788,1664,2,28,walk,
home_seething_lane,sir_w_pen_house,788,516,1664,2,28,walk,
sir_w_pen_house,home_seething_lane,516,788,1664,2,28,walk,
home_seething_lane,whitehall,788,642,1664,2,29,coach,Sir W. Pen
whitehall,royal_exchange,642,789,1664,2,29,walk,
royal_exchange,home_seething_lane,789,788,1664,2,29,walk,
home_seething_lane,westminster_hall,788,610,1664,2,29,walk,
westminster_hall,salisbury_court,610,488,1664,2,29,boat,
salisbury_court,home_seething_lane,488,788,1664,2,29,coach,Elizabeth Pepys
home_seething_lane,deptford,788,77,1664,3,1,coach,Elizabeth Pepys; John Creed
deptford,home_seething_lane,77,788,1664,3,1,walk,
home_seething_lane,pauls_churchyard,788,546,1664,3,2,walk,
pauls_churchyard,navy_office,546,422,1664,3,2,walk,
navy_office,home_seething_lane,422,788,1664,3,2,walk,
lord_sandwich_lincolns_inn,the_temple,341,102,1664,3,4,walk,
the_temple,woolwich,102,362,1664,3,4,boat,
woolwich,greenwich,362,212,1664,3,4,walk,
greenwich,home_seething_lane,212,788,1664,3,4,walk,
navy_office,dukes_theatre,422,160,1664,3,7,coach,Elizabeth Pepys
dukes_theatre,home_seething_lane,160,788,1664,3,7,walk,
royal_exchange,dukes_theatre,789,160,1664,3,8,walk,Elizabeth Pepys
dukes_theatre,tom_pepys_shop,160,121,1664,3,8,walk,
tom_pepys_shop,home_seething_lane,121,788,1664,3,8,walk,
home_seething_lane,navy_office,788,422,1664,3,9,walk,Elizabeth Pepys
navy_office,home_seething_lane,422,788,1664,3,9,walk,
home_seething_lane,navy_office,788,422,1664,3,10,walk,
navy_office,royal_exchange,422,789,1664,3,10,walk,
royal_exchange,home_seething_lane,789,788,1664,3,10,walk,
home_seething_lane,whitehall,788,642,1664,3,10,coach,
whitehall,mrs_hunts_house,642,388,1664,3,10,walk,
mrs_hunts_house,home_seething_lane,388,788,1664,3,10,coach,Elizabeth Pepys
home_seething_lane,lord_sandwich_lincolns_inn,788,341,1664,3,11,walk,
lord_sandwich_lincolns_inn,royal_exchange,341,789,1664,3,11,walk,
royal_exchange,home_seething_lane,789,788,1664,3,12,walk,
home_seething_lane,deptford,788,77,1664,3,12,walk,
deptford,halfway_house,77,226,1664,3,12,walk,
halfway_house,home_seething_lane,226,788,1664,3,12,walk,
home_seething_lane,tom_pepys_shop,788,121,1664,3,13,walk,
tom_pepys_shop,mrs_turner_house,121,419,1664,3,13,walk,
mrs_turner_house,uncle_fenners,419,591,1664,3,13,walk,
uncle_fenners,tom_pepys_shop,591,121,1664,3,13,walk,
tom_pepys_shop,home_seething_lane,121,788,1664,3,13,walk,
home_seething_lane,tom_pepys_shop,788,121,1664,3,14,walk,
tom_pepys_shop,whitehall,121,642,1664,3,14,walk,
whitehall,tom_pepys_shop,642,121,1664,3,14,walk,
tom_pepys_shop,lord_sandwich_lincolns_inn,121,341,1664,3,14,coach,Elizabeth Pepys
lord_sandwich_lincolns_inn,uncle_fenners,341,591,1664,3,14,coach,Elizabeth Pepys
uncle_fenners,home_seething_lane,591,788,1664,3,14,walk,
navy_office,tom_pepys_shop,422,121,1664,3,15,walk,
tom_pepys_shop,mrs_turner_house,121,419,1664,3,15,walk,
mrs_turner_house,tom_pepys_shop,419,121,1664,3,16,walk,
tom_pepys_shop,royal_exchange,121,789,1664,3,16,walk,
mrs_turner_house,tom_pepys_shop,419,121,1664,3,16,walk,
tom_pepys_shop,home_seething_lane,121,788,1664,3,16,walk,
home_seething_lane,tom_pepys_shop,788,121,1664,3,17,walk,
tom_pepys_shop,royal_exchange,121,789,1664,3,17,walk,
navy_office,tom_pepys_shop,422,121,1664,3,17,walk,
tom_pepys_shop,mrs_turner_house,121,419,1664,3,17,walk,
mrs_turner_house,home_seething_lane,419,788,1664,3,17,walk,
home_seething_lane,tom_pepys_shop,788,121,1664,3,18,walk,
tom_pepys_shop,parish_church,121,544,1664,3,18,walk,
parish_church,tom_pepys_shop,544,121,1664,3,18,walk,
tom_pepys_shop,home_seething_lane,121,788,1664,3,18,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1664,3,19,boat,
navy_office,tom_pepys_shop,422,121,1664,3,19,coach,
tom_pepys_shop,home_seething_lane,121,788,1664,3,19,walk,
home_seething_lane,navy_office,788,422,1664,3,21,walk,
navy_office,home_seething_lane,422,788,1664,3,21,walk,
home_seething_lane,navy_office,788,422,1664,3,22,walk,
navy_office,home_seething_lane,422,788,1664,3,22,walk,
home_seething_lane,uncle_wight_house,788,592,1664,3,22,walk,
uncle_wight_house,home_seething_lane,592,788,1664,3,22,walk,
home_seething_lane,navy_office,788,422,1664,3,23,boat,
navy_office,royal_exchange,422,789,1664,3,23,walk,
royal_exchange,trinity_house,789,588,1664,3,23,walk,
trinity_house,home_seething_lane,588,788,1664,3,23,walk,
greenwich,woolwich,212,362,1664,3,24,walk,
woolwich,deptford,362,77,1664,3,24,walk,
deptford,halfway_house,77,226,1664,3,24,walk,
home_seething_lane,navy_office,788,422,1664,3,24,walk,
navy_office,home_seething_lane,422,788,1664,3,24,walk,
home_seething_lane,whitehall,788,642,1664,3,25,boat,
whitehall,whitehall_chapel,642,619,1664,3,25,walk,
whitehall_chapel,home_seething_lane,619,788,1664,3,25,walk,
home_seething_lane,tom_pepys_shop,788,121,1664,3,25,coach,Elizabeth Pepys
tom_pepys_shop,home_seething_lane,121,788,1664,3,25,coach,Elizabeth Pepys
home_seething_lane,hyde_park,788,275,1664,3,26,coach,Elizabeth Pepys
hyde_park,home_seething_lane,275,788,1664,3,26,coach,
home_seething_lane,st_james_park,788,541,1664,3,27,walk,
st_james_park,home_seething_lane,541,788,1664,3,27,walk,
home_seething_lane,westminster_hall,788,610,1664,3,28,walk,
westminster_hall,st_james_park,610,541,1664,3,28,walk,
st_james_park,st_james_palace,541,540,1664,3,28,walk,
st_james_palace,home_seething_lane,540,788,1664,3,28,coach,Sir W. Batten; Sir W. Pen
home_seething_lane,whitehall,788,642,1664,3,29,walk,
whitehall,home_seething_lane,642,788,1664,3,29,coach,
home_seething_lane,whitehall,788,642,1664,3,30,walk,
whitehall,royal_exchange,642,789,1664,3,30,walk,
royal_exchange,home_seething_lane,789,788,1664,3,30,walk,
home_seething_lane,navy_office,788,422,1664,3,30,walk,
navy_office,home_seething_lane,422,788,1664,3,30,walk,
home_seething_lane,navy_office,788,422,1664,3,31,walk,
navy_office,home_seething_lane,422,788,1664,3,31,walk,
home_seething_lane,deptford,788,77,1664,3,31,walk,John Creed
deptford,home_seething_lane,77,788,1664,3,31,walk,
home_seething_lane,navy_office,788,422,1664,3,31,walk,
navy_office,royal_exchange,422,789,1664,4,2,walk,
royal_exchange,woolwich,789,362,1664,4,2,boat,Sir W. Warren
woolwich,greenwich,362,212,1664,4,2,walk,Sir W. Warren
lord_sandwich_lincolns_inn,westminster_hall,341,610,1664,4,4,walk,
st_james_palace,whitehall,540,642,1664,4,4,walk,
whitehall,navy_office,642,422,1664,4,4,walk,
navy_office,halfway_house,422,226,1664,4,4,boat,
halfway_house,home_seething_lane,226,788,1664,4,4,walk,Elizabeth Pepys
home_seething_lane,westminster_hall,788,610,1664,4,5,walk,
navy_office,home_seething_lane,422,788,1664,4,6,walk,
home_seething_lane,paternoster_row,788,684,1664,4,6,coach,Elizabeth Pepys
paternoster_row,new_exchange,684,129,1664,4,6,walk,
new_exchange,whitehall,129,642,1664,4,6,walk,
royal_exchange,home_seething_lane,789,788,1664,4,6,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1664,4,7,walk,
navy_office,royal_exchange,422,789,1664,4,7,walk,
home_seething_lane,deptford,788,77,1664,4,8,boat,Sir W. Batten
deptford,home_seething_lane,77,788,1664,4,8,boat,
home_seething_lane,navy_office,788,422,1664,4,8,walk,
navy_office,home_seething_lane,422,788,1664,4,8,walk,
home_seething_lane,uncle_wight_house,788,592,1664,4,12,coach,Elizabeth Pepys
uncle_wight_house,lord_sandwich_lincolns_inn,592,341,1664,4,12,coach,Elizabeth Pepys
home_seething_lane,st_james_palace,788,540,1664,4,13,coach,
st_james_palace,home_seething_lane,540,788,1664,4,13,coach,
st_james_palace,covent_garden,540,123,1664,4,14,coach,
covent_garden,home_seething_lane,123,788,1664,4,14,coach,
home_seething_lane,navy_office,788,422,1664,4,15,walk,
navy_office,royal_exchange,422,789,1664,4,15,walk,
royal_exchange,dukes_theatre,789,160,1664,4,15,coach,Elizabeth Pepys
dukes_theatre,mrs_turner_house,160,419,1664,4,15,walk,
home_seething_lane,halfway_house,788,226,1664,4,16,coach,Elizabeth Pepys
halfway_house,home_seething_lane,226,788,1664,4,16,walk,
home_seething_lane,parish_church,788,544,1664,4,17,walk,Elizabeth Pepys
parish_church,home_seething_lane,544,788,1664,4,17,walk,
home_seething_lane,parish_church,788,544,1664,4,17,walk,
parish_church,sir_w_pen_house,544,516,1664,4,17,walk,
sir_w_pen_house,uncle_wight_house,516,592,1664,4,17,walk,
uncle_wight_house,home_seething_lane,592,788,1664,4,17,walk,
home_seething_lane,westminster_hall,788,610,1664,4,18,coach,
westminster_hall,hyde_park,610,275,1664,4,18,coach,Elizabeth Pepys
home_seething_lane,st_james_palace,788,540,1664,4,19,walk,
st_james_palace,physic_garden,540,30,1664,4,19,walk,John Creed
physic_garden,westminster_hall,30,610,1664,4,19,walk,
westminster_hall,the_temple,610,102,1664,4,19,boat,
the_temple,royal_exchange,102,789,1664,4,19,walk,
westminster_hall,home_seething_lane,610,788,1664,4,20,coach,Sir W. Pen
home_seething_lane,navy_office,788,422,1664,4,21,walk,
navy_office,royal_exchange,422,789,1664,4,21,walk,
royal_exchange,westminster_hall,789,610,1664,4,21,coach,John Creed; Elizabeth Pepys
westminster_hall,uncle_wight_house,610,592,1664,4,21,walk,
uncle_wight_house,navy_office,592,422,1664,4,21,walk,
navy_office,home_seething_lane,422,788,1664,4,21,walk,
home_seething_lane,greenwich,788,212,1664,4,22,boat,
greenwich,woolwich,212,362,1664,4,22,walk,
woolwich,greenwich,362,212,1664,4,22,walk,
greenwich,home_seething_lane,212,788,1664,4,22,boat,
home_seething_lane,lord_sandwich_lincolns_inn,788,341,1664,4,22,coach,Elizabeth Pepys
hyde_park,st_james_park,275,541,1664,4,22,walk,
st_james_park,home_seething_lane,541,788,1664,4,22,coach,
home_seething_lane,royal_exchange,788,789,1664,4,23,walk,
home_seething_lane,st_james_palace,788,540,1664,4,25,coach,Sir W. Pen
lord_sandwich_lincolns_inn,bethnal_green,341,39,1664,4,25,coach,Elizabeth Pepys
bethnal_green,hackney,39,223,1664,4,25,coach,
hackney,kingsland,223,299,1664,4,25,coach,
kingsland,islington,299,282,1664,4,25,coach,
islington,home_seething_lane,282,788,1664,4,25,coach,Elizabeth Pepys
home_seething_lane,lord_sandwich_lincolns_inn,788,341,1664,4,26,walk,
lord_sandwich_lincolns_inn,st_james_palace,341,540,1664,4,26,coach,Lord Sandwich; John Creed
st_james_palace,new_exchange,540,129,1664,4,26,walk,
new_exchange,royal_exchange,129,789,1664,4,26,walk,
home_seething_lane,navy_office,788,422,1664,4,27,walk,
navy_office,westminster_hall,422,610,1664,4,27,walk,
westminster_hall,royal_exchange,610,789,1664,4,27,coach,
royal_exchange,lord_sandwich_lincolns_inn,789,341,1664,4,27,coach,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1664,4,28,walk,
navy_office,royal_exchange,422,789,1664,4,28,walk,
royal_exchange,home_seething_lane,789,788,1664,4,28,walk,
home_seething_lane,whitehall,788,642,1664,4,29,coach,Sir W. Rider
whitehall,st_james_palace,642,540,1664,4,29,walk,
royal_exchange,home_seething_lane,789,788,1664,4,29,walk,
home_seething_lane,lord_sandwich_lincolns_inn,788,341,1664,4,29,coach,Elizabeth Pepys
royal_exchange,home_seething_lane,789,788,1664,4,30,walk,
home_seething_lane,woolwich,788,362,1664,4,30,boat,
woolwich,home_seething_lane,362,788,1664,4,30,boat,
royal_exchange,kings_playhouse,789,295,1664,5,2,coach,Elizabeth Pepys
kings_playhouse,hyde_park,295,275,1664,5,2,coach,
hyde_park,home_seething_lane,275,788,1664,5,2,coach,
home_seething_lane,whitehall,788,642,1664,5,3,boat,
whitehall,st_james_palace,642,540,1664,5,3,walk,
westminster_hall,royal_exchange,610,789,1664,5,3,walk,
royal_exchange,home_seething_lane,789,788,1664,5,3,walk,
navy_office,royal_exchange,422,789,1664,5,4,walk,
home_seething_lane,navy_office,788,422,1664,5,5,walk,
navy_office,royal_exchange,422,789,1664,5,5,walk,Sir W. Warren
home_seething_lane,navy_office,788,422,1664,5,6,walk,
navy_office,home_seething_lane,422,788,1664,5,6,walk,
home_seething_lane,new_exchange,788,129,1664,5,9,coach,Elizabeth Pepys
new_exchange,lord_sandwich_lincolns_inn,129,341,1664,5,9,walk,
home_seething_lane,navy_office,788,422,1664,5,10,walk,
navy_office,home_seething_lane,422,788,1664,5,10,walk,
home_seething_lane,navy_office,788,422,1664,5,11,walk,
navy_office,home_seething_lane,422,788,1664,5,11,walk,
home_seething_lane,woolwich,788,362,1664,5,12,boat,
woolwich,greenwich,362,212,1664,5,12,walk,
greenwich,deptford,212,77,1664,5,12,walk,
deptford,home_seething_lane,77,788,1664,5,12,walk,
home_seething_lane,woolwich,788,362,1664,5,13,boat,
woolwich,westminster_hall,362,610,1664,5,13,walk,
westminster_hall,whitehall,610,642,1664,5,13,walk,
whitehall,home_seething_lane,642,788,1664,5,13,walk,
home_seething_lane,navy_office,788,422,1664,5,14,walk,
navy_office,home_seething_lane,422,788,1664,5,14,walk,
mr_pierces_house,home_seething_lane,394,788,1664,5,16,coach,
home_seething_lane,navy_office,788,422,1664,5,18,walk,
navy_office,whitehall,422,642,1664,5,18,walk,
home_seething_lane,sir_w_pen_house,788,516,1664,5,18,walk,
sir_w_pen_house,home_seething_lane,516,788,1664,5,18,walk,
home_seething_lane,whitehall,788,642,1664,5,19,coach,Sir W. Pen
home_seething_lane,navy_office,788,422,1664,5,19,walk,
navy_office,home_seething_lane,422,788,1664,5,19,walk,
home_seething_lane,navy_office,788,422,1664,5,20,walk,
navy_office,home_seething_lane,422,788,1664,5,20,walk,
home_seething_lane,navy_office,788,422,1664,5,21,walk,
navy_office,royal_exchange,422,789,1664,5,21,walk,
royal_exchange,new_exchange,789,129,1664,5,21,coach,Elizabeth Pepys
new_exchange,lord_sandwich_lincolns_inn,129,341,1664,5,21,walk,
lord_sandwich_lincolns_inn,home_seething_lane,341,788,1664,5,21,walk,
home_seething_lane,whitehall,788,642,1664,5,22,boat,
whitehall,st_james_palace,642,540,1664,5,22,walk,
st_james_palace,home_seething_lane,540,788,1664,5,22,walk,
home_seething_lane,woolwich,788,362,1664,5,22,boat,Elizabeth Pepys; John Creed
woolwich,deptford,362,77,1664,5,22,boat,
deptford,halfway_house,77,226,1664,5,22,walk,
halfway_house,home_seething_lane,226,788,1664,5,22,walk,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1664,5,23,walk,
navy_office,woolwich,422,362,1664,5,23,boat,Elizabeth Pepys
woolwich,deptford,362,77,1664,5,23,boat,
deptford,home_seething_lane,77,788,1664,5,23,boat,Elizabeth Pepys
home_seething_lane,navy_office,788,422,1664,5,24,walk,
navy_office,home_seething_lane,422,788,1664,5,24,walk,
navy_office,royal_exchange,422,789,1664,5,26,walk,
royal_exchange,lord_sandwich_lincolns_inn,789,341,1664,5,26,coach,Elizabeth Pepys
lord_sandwich_lincolns_inn,old_bailey,341,440,1664,5,26,coach,
old_bailey,home_seething_lane,440,788,1664,5,26,walk,
navy_office,home_seething_lane,422,788,1664,5,27,walk,
home_seething_lane,navy_office,788,422,1664,5,28,walk,
navy_office,royal_exchange,422,789,1664,5,28,walk,
home_seething_lane,st_james_palace,788,540,1664,5,31,coach,Elizabeth Pepys
st_james_palace,hyde_park,540,275,1664,5,31,coach,
hyde_park,home_seething_lane,275,788,1664,5,31,coach,Elizabeth Pepys
home_seething_lane,woolwich,788,362,1664,6,1,boat,
woolwich,deptford,362,77,1664,6,1,boat,
deptford,home_seething_lane,77,788,1664,6,1,boat,
home_seething_lane,kings_playhouse,788,295,1664,6,1,coach,Elizabeth Pepys
kings_playhouse,home_seething_lane,295,788,1664,6,1,coach,
home_seething_lane,navy_office,788,422,1664,6,3,walk,
navy_office,royal_exchange,422,789,1664,6,3,walk,
royal_exchange,whitehall,789,642,1664,6,3,coach,
home_seething_lane,navy_office,788,422,1664,6,6,boat,
navy_office,whitehall,422,642,1664,6,6,boat,
lord_sandwich_lincolns_inn,deptford,341,77,1664,6,6,boat,
deptford,whitehall,77,642,1664,6,6,boat,
home_seething_lane,navy_office,788,422,1664,6,7,boat,
navy_office,royal_exchange,422,789,1664,6,7,walk,
royal_exchange,home_seething_lane,789,788,1664,6,7,walk,
home_seething_lane,navy_office,788,422,1664,6,9,walk,
navy_office,home_seething_lane,422,788,1664,6,9,walk,
st_james_park,home_seething_lane,541,788,1664,6,10,boat,
home_seething_lane,navy_office,788,422,1664,6,11,walk,
navy_office,royal_exchange,422,789,1664,6,11,walk,
royal_exchange,home_seething_lane,789,788,1664,6,11,walk,
home_seething_lane,hackney,788,223,1664,6,11,coach,Elizabeth Pepys
hackney,home_seething_lane,223,788,1664,6,11,coach,
home_seething_lane,halfway_house,788,226,1664,6,12,boat,Elizabeth Pepys; John Creed
halfway_house,home_seething_lane,226,788,1664,6,12,walk,
home_seething_lane,deptford,788,77,1664,6,13,boat,
deptford,whitehall,77,642,1664,6,13,boat,
st_james_palace,greenwich,540,212,1664,6,13,boat,
home_seething_lane,navy_office,788,422,1664,6,14,walk,
navy_office,home_seething_lane,422,788,1664,6,14,walk,
kensington,home_seething_lane,291,788,1664,6,14,coach,
home_seething_lane,greenwich,788,212,1664,6,15,boat,John Creed
lord_sandwich_lincolns_inn,kensington,341,291,1664,6,15,walk,John Creed
kensington,knightsbridge,291,303,1664,6,16,walk,John Creed
navy_office,woolwich,422,362,1664,6,17,boat,
woolwich,deptford,362,77,1664,6,17,boat,
deptford,home_seething_lane,77,788,1664,6,17,walk,
home_seething_lane,navy_office,788,422,1664,6,18,walk,
navy_office,home_seething_lane,422,788,1664,6,18,walk,
whitehall,st_james_palace,642,540,1664,6,20,walk,
st_james_palace,westminster_hall,540,610,1664,6,20,walk,
my_lords_lodgings,lord_sandwich_lincolns_inn,650,341,1664,6,20,walk,
lord_sandwich_lincolns_inn,home_seething_lane,341,788,1664,6,20,coach,
home_seething_lane,navy_office,788,422,1664,6,21,walk,
navy_office,whitehall,422,642,1664,6,21,boat,
whitehall,new_exchange,642,129,1664,6,21,walk,John Creed
new_exchange,home_seething_lane,129,788,1664,6,21,coach,
home_seething_lane,navy_office,788,422,1664,6,23,walk,
navy_office,royal_exchange,422,789,1664,6,23,walk,
royal_exchange,home_seething_lane,789,788,1664,6,23,walk,
home_seething_lane,navy_office,788,422,1664,6,24,walk,
navy_office,uncle_wight_house,422,592,1664,6,24,walk,
uncle_wight_house,whitehall,592,642,1664,6,24,walk,
whitehall,hyde_park,642,275,1664,6,24,walk,
hyde_park,home_seething_lane,275,788,1664,6,24,walk,
home_seething_lane,navy_office,788,422,1664,6,25,walk,
navy_office,home_seething_lane,422,788,1664,6,25,walk,
home_seething_lane,lord_sandwich_lincolns_inn,788,341,1664,6,26,walk,
lord_sandwich_lincolns_inn,parish_church,341,544,1664,6,26,walk,
parish_church,gravesend,544,203,1664,6,26,boat,Elizabeth Pepys; John Creed
gravesend,home_seething_lane,203,788,1664,6,26,boat,
st_james_palace,home_seething_lane,540,788,1664,6,27,walk,
home_seething_lane,woolwich,788,362,1664,6,27,boat,
woolwich,home_seething_lane,362,788,1664,6,27,boat,
home_seething_lane,navy_office,788,422,1664,6,28,walk,
navy_office,royal_exchange,422,789,1664,6,28,walk,
royal_exchange,home_seething_lane,789,788,1664,6,28,walk,
home_seething_lane,the_temple,788,102,1664,6,29,walk,
the_temple,westminster_hall,102,610,1664,6,29,walk,
westminster_hall,lord_sandwich_lincolns_inn,610,341,1664,6,29,walk,
lord_sandwich_lincolns_inn,home_seething_lane,341,788,1664,6,29,walk,
home_seething_lane,navy_office,788,422,1664,6,30,walk,
navy_office,deptford,422,77,1664,6,30,boat,
deptford,woolwich,77,362,1664,6,30,boat,
woolwich,greenwich,362,212,1664,6,30,walk,
greenwich,home_seething_lane,212,788,1664,6,30,walk,
home_seething_lane,navy_office,788,422,1664,7,1,walk,
navy_office,royal_exchange,422,789,1664,7,1,walk,
home_seething_lane,navy_office,788,422,1664,7,2,walk,
navy_office,royal_exchange,422,789,1664,7,2,walk,
royal_exchange,home_seething_lane,789,788,1664,7,2,walk,
home_seething_lane,navy_office,788,422,1664,7,5,walk,
navy_office,royal_exchange,422,789,1664,7,5,walk,
royal_exchange,home_seething_lane,789,788,1664,7,5,walk,
