n1_source,n1_target,my_source,my_target,year,month,day,mode,companion
919,3,394,642,1664,August,17,walk,
3,919,642,394,1664,August,17,walk,
919,785,394,788,1664,August,17,coach,Elizabeth Pepys
785,9,788,422,1664,August,18,walk,
9,13,422,610,1664,August,18,walk,
13,919,610,394,1664,August,18,walk,
919,155,394,576,1664,August,18,walk,
785,9,788,422,1664,August,18,walk,
9,785,422,788,1664,August,18,walk,
9,23,422,789,1664,August,20,walk,
23,63,789,519,1664,August,20,walk,
63,9,519,422,1664,August,20,walk,
3,13,642,610,1664,August,22,walk,
13,357,610,8,1664,August,22,walk,
785,9,788,422,1664,August,22,walk,
9,785,422,788,1664,August,22,walk,
23,785,789,788,1664,August,23,walk,
785,958,788,425,1664,August,23,walk,
156,960,204,735,1664,August,23,walk,
960,785,735,788,1664,August,23,walk,
9,785,422,788,1664,August,23,walk,
785,9,788,422,1664,August,24,walk,
9,3,422,642,1664,August,24,walk,
3,156,642,204,1664,August,24,walk,
156,785,204,788,1664,August,24,walk,
785,23,788,789,1664,August,24,walk,
23,3,789,642,1664,August,24,walk,John Creed
785,9,788,422,1664,August,24,walk,
9,785,422,788,1664,August,24,walk,
9,23,422,789,1664,August,25,walk,
23,785,789,788,1664,August,25,walk,
785,31,788,145,1664,August,26,boat,
31,417,145,667,1664,August,26,boat,Mr Pumpfield
417,31,667,145,1664,August,26,walk,
31,785,145,788,1664,August,26,boat,
23,1007,789,578,1664,August,26,boat,
1007,3,578,642,1664,August,26,boat,
785,9,788,422,1664,August,27,walk,
9,23,422,789,1664,August,27,walk,
23,642,789,74,1664,August,27,walk,
642,785,74,788,1664,August,27,walk,
785,9,788,422,1664,August,27,walk,
9,785,422,788,1664,August,27,walk,
176,785,544,788,1664,August,28,walk,
785,23,788,789,1664,August,28,walk,John Creed
785,883,788,341,1664,August,29,walk,John Creed
883,13,341,610,1664,August,29,walk,
13,785,610,788,1664,August,29,walk,
785,9,788,422,1664,August,29,walk,
9,785,422,788,1664,August,29,walk,
785,9,788,422,1664,August,31,walk,
9,785,422,788,1664,August,31,walk,
785,3,788,642,1664,August,31,coach,
3,785,642,788,1664,August,31,coach,
9,23,422,789,1664,September,1,walk,
785,23,788,789,1664,September,2,walk,Tom Edwards
23,785,789,788,1664,September,2,walk,
785,240,788,27,1664,September,2,coach,Elizabeth Pepys; Tom Edwards
785,9,788,422,1664,September,2,walk,
9,785,422,788,1664,September,2,walk,
3,911,642,593,1664,September,5,walk,Elizabeth Pepys
23,785,789,788,1664,September,5,walk,
785,37,788,667,1664,September,5,boat,
785,9,788,422,1664,September,5,walk,
9,785,422,788,1664,September,5,walk,
9,3,422,642,1664,September,6,coach,Mr. Andrews
3,230,642,8,1664,September,6,walk,
230,357,8,8,1664,September,6,walk,
357,785,8,788,1664,September,6,walk,
785,962,788,317,1664,September,7,walk,Mr. Margetts
962,23,317,789,1664,September,7,walk,
785,240,788,27,1664,September,7,walk,John Creed
240,785,27,788,1664,September,7,walk,
785,9,788,422,1664,September,7,walk,
9,785,422,788,1664,September,7,walk,
785,9,788,422,1664,September,8,walk,
9,37,422,667,1664,September,8,boat,
785,446,788,365,1664,September,8,walk,Mr. Povy
446,785,365,788,1664,September,8,walk,
785,9,788,422,1664,September,9,walk,
9,785,422,788,1664,September,9,walk,
9,23,422,789,1664,September,10,walk,
23,785,789,788,1664,September,10,walk,
785,193,788,158,1664,September,10,coach,Elizabeth Pepys; Mary Mercer
193,785,158,788,1664,September,10,coach,Elizabeth Pepys; Mary Mercer
176,785,544,788,1664,September,11,walk,
785,103,788,609,1664,September,11,walk,
103,24,609,592,1664,September,11,walk,
785,357,788,8,1664,September,12,walk,
357,380,8,540,1664,September,12,coach,
380,13,540,610,1664,September,12,walk,
13,103,610,609,1664,September,12,walk,
785,9,788,422,1664,September,13,walk,
9,963,422,179,1664,September,13,walk,
963,785,179,788,1664,September,13,walk,
785,9,788,422,1664,September,13,walk,
9,785,422,788,1664,September,13,walk,
785,9,788,422,1664,September,14,walk,
9,23,422,789,1664,September,14,walk,
23,785,789,788,1664,September,14,walk,
9,785,422,788,1664,September,15,walk,
519,785,561,788,1664,September,16,coach,
785,967,788,361,1664,September,16,walk,Tom Edwards
967,23,361,789,1664,September,16,walk,
9,785,422,788,1664,September,16,walk,
176,785,544,788,1664,September,18,walk,
785,965,788,609,1664,September,18,walk,Anthony Joyce; Will Joyce
23,24,789,592,1664,September,18,walk,
24,785,592,788,1664,September,18,walk,
3,13,642,610,1664,September,19,walk,
13,785,610,788,1664,September,19,coach,
785,9,788,422,1664,September,19,walk,
9,785,422,788,1664,September,19,walk,
9,23,422,789,1664,September,20,walk,
23,963,789,179,1664,September,20,walk,
963,785,179,788,1664,September,20,walk,
785,9,788,422,1664,September,21,walk,
9,785,422,788,1664,September,21,walk,
9,23,422,789,1664,September,22,walk,
9,410,422,523,1664,September,24,coach,
9,785,422,788,1664,September,26,walk,
9,963,422,179,1664,September,27,walk,
963,785,179,788,1664,September,27,walk,
193,230,158,8,1664,September,28,walk,
230,1245,8,290,1664,September,28,walk,
785,9,788,422,1664,September,29,walk,
9,77,422,503,1664,September,29,walk,John Creed
77,968,503,114,1664,September,29,walk,
968,785,114,788,1664,September,29,walk,
785,9,788,422,1664,September,29,walk,
9,785,422,788,1664,September,29,walk,
785,9,788,422,1664,September,30,walk,
9,785,422,788,1664,September,30,walk,
785,9,788,422,1664,October,1,walk,
9,785,422,788,1664,October,1,walk,
223,883,99,341,1664,October,2,walk,
883,223,341,99,1664,October,2,walk,
223,785,99,788,1664,October,2,walk,
380,23,540,789,1664,October,3,walk,
785,31,788,145,1664,October,3,boat,Mr Coventry
31,785,145,788,1664,October,3,boat,Mr Coventry
785,9,788,422,1664,October,3,walk,
9,785,422,788,1664,October,3,walk,
9,23,422,789,1664,October,4,walk,
23,631,789,106,1664,October,5,walk,
631,334,106,588,1664,October,5,walk,
334,785,588,788,1664,October,5,walk,
785,957,788,463,1664,October,5,walk,
785,9,788,422,1664,October,5,walk,
9,785,422,788,1664,October,5,walk,
785,9,788,422,1664,October,7,walk,
9,785,422,788,1664,October,7,walk,
9,785,422,788,1664,October,8,walk,
785,176,788,544,1664,October,9,walk,Elizabeth Pepys
176,785,544,788,1664,October,9,walk,
785,977,788,21,1664,October,9,walk,
977,176,21,544,1664,October,9,walk,
176,785,544,788,1664,October,9,walk,
785,24,788,592,1664,October,9,walk,
785,9,788,422,1664,October,10,walk,
9,785,422,788,1664,October,10,walk,
9,785,422,788,1664,October,11,walk,
785,963,788,179,1664,October,11,walk,
785,975,788,789,1664,October,12,walk,
975,785,789,788,1664,October,12,boat,
9,785,422,788,1664,October,12,walk,
785,9,788,422,1664,October,13,walk,
9,785,422,788,1664,October,13,walk,
972,973,4,265,1664,October,13,horse,Will Joyce; Tom Trice
973,199,265,51,1664,October,14,horse,Will Joyce; Tom Trice
213,943,232,26,1664,October,16,horse,Will Joyce
943,785,26,788,1664,October,16,horse,Will Joyce
785,9,788,422,1664,October,17,walk,
9,785,422,788,1664,October,17,walk,
9,963,422,179,1664,October,18,walk,
963,3,179,642,1664,October,18,coach,Mr. Gray
9,6,422,650,1664,October,20,walk,
6,785,650,788,1664,October,20,walk,Mr. Cholmely
785,9,788,422,1664,October,21,walk,
9,785,422,788,1664,October,21,walk,
785,9,788,422,1664,October,23,walk,
9,785,422,788,1664,October,23,walk,
785,23,788,789,1664,October,24,walk,
23,3,789,642,1664,October,24,walk,
3,785,642,788,1664,October,24,walk,
785,9,788,422,1664,October,24,walk,
9,785,422,788,1664,October,24,walk,
3,785,642,788,1664,October,25,walk,
182,785,32,788,1664,October,26,walk,
785,63,788,519,1664,October,26,walk,
63,785,519,788,1664,October,26,walk,
785,9,788,422,1664,October,27,walk,
9,80,422,149,1664,October,27,walk,Sir George Carteret; Sir John Minnes; Sir William Batten; Sir William Penn
80,3,149,642,1664,October,27,coach,Sir George Carteret
785,9,788,422,1664,October,27,walk,
9,785,422,788,1664,October,27,walk,
785,63,788,519,1664,October,28,walk,
63,785,519,788,1664,October,28,walk,
9,976,422,293,1664,October,29,walk,
785,9,788,422,1664,October,31,walk,
9,785,422,788,1664,October,31,walk,
9,963,422,179,1664,November,1,walk,
963,785,179,788,1664,November,1,walk,Mr. Parham
785,9,788,422,1664,November,2,walk,
785,9,788,422,1664,November,2,walk,
9,785,422,788,1664,November,2,walk,
785,9,788,422,1664,November,3,walk,
9,23,422,789,1664,November,3,walk,
785,9,788,422,1664,November,3,walk,
9,785,422,788,1664,November,3,walk,
3,981,642,629,1664,November,4,walk,Mr Coventry
981,23,629,789,1664,November,4,walk,
785,9,788,422,1664,November,4,walk,
9,785,422,788,1664,November,4,walk,
9,23,422,789,1664,November,5,walk,
23,785,789,788,1664,November,5,walk,
785,193,788,158,1664,November,5,coach,Elizabeth Pepys
193,785,158,788,1664,November,5,coach,Elizabeth Pepys
176,785,544,788,1664,November,6,walk,Elizabeth Pepys
785,9,788,422,1664,November,6,walk,
9,24,422,592,1664,November,6,walk,
3,883,642,341,1664,November,7,walk,
883,785,341,788,1664,November,7,coach,Elizabeth Pepys
785,9,788,422,1664,November,7,walk,
9,785,422,788,1664,November,7,walk,
785,9,788,422,1664,November,8,walk,
9,980,422,437,1664,November,8,walk,Sir John Minnes; Lord Berkeley
980,106,437,675,1664,November,8,walk,
106,785,675,788,1664,November,8,walk,
785,9,788,422,1664,November,8,walk,
9,785,422,788,1664,November,8,walk,
939,43,573,583,1664,November,9,boat,Tom Edwards
43,785,583,788,1664,November,9,walk,
785,3,788,642,1664,November,9,walk,
785,9,788,422,1664,November,9,walk,
9,785,422,788,1664,November,9,walk,
80,785,149,788,1664,November,10,walk,
785,499,788,336,1664,November,10,walk,
499,785,336,788,1664,November,10,walk,
785,321,788,621,1664,November,11,coach,Sir John Minnes; Sir William Batten
321,23,621,789,1664,November,11,coach,
785,9,788,422,1664,November,11,walk,
9,785,422,788,1664,November,11,walk,
9,785,422,788,1664,November,12,walk,
612,499,509,336,1664,November,14,walk,
23,785,789,788,1664,November,14,walk,
450,631,155,106,1664,November,14,walk,
785,9,788,422,1664,November,14,walk,
9,785,422,788,1664,November,14,walk,
785,9,788,422,1664,November,15,walk,
9,23,422,789,1664,November,15,walk,
23,72,789,359,1664,November,15,walk,
785,9,788,422,1664,November,15,walk,
9,785,422,788,1664,November,15,walk,
3,63,642,519,1664,November,16,walk,
63,9,519,422,1664,November,16,walk,
9,785,422,788,1664,November,16,walk,
9,23,422,789,1664,November,17,walk,
23,785,789,788,1664,November,17,walk,John Creed
785,9,788,422,1664,November,18,walk,
9,3,422,642,1664,November,18,walk,
23,785,789,788,1664,November,18,walk,
785,321,788,621,1664,November,18,walk,
321,785,621,788,1664,November,18,walk,
785,9,788,422,1664,November,18,walk,
9,785,422,788,1664,November,18,walk,
31,785,145,788,1664,November,19,boat,
9,785,422,788,1664,November,19,walk,
785,63,788,519,1664,November,20,walk,
63,785,519,788,1664,November,20,walk,
3,23,642,789,1664,November,21,walk,
785,63,788,519,1664,November,21,walk,
63,612,519,509,1664,November,21,coach,
612,3,509,642,1664,November,21,coach,
3,785,642,788,1664,November,21,coach,
785,9,788,422,1664,November,21,walk,
9,785,422,788,1664,November,21,walk,
9,785,422,788,1664,November,22,walk,
9,631,422,106,1664,November,24,walk,Commissioner Pett
631,336,106,451,1664,November,24,coach,
336,612,451,509,1664,November,24,walk,
612,785,509,788,1664,November,24,walk,
9,336,422,451,1664,November,25,walk,
336,23,451,789,1664,November,25,coach,
23,983,789,485,1664,November,25,walk,Mr. Deering; Mr. Luellin
983,785,485,788,1664,November,25,walk,
785,911,788,593,1664,November,25,coach,Elizabeth Pepys
785,9,788,422,1664,November,27,walk,
9,785,422,788,1664,November,27,walk,
3,785,642,788,1664,November,28,walk,
785,9,788,422,1664,November,28,walk,
9,785,422,788,1664,November,28,walk,
785,321,788,621,1664,November,29,walk,Sir William Batten
321,336,621,451,1664,November,29,walk,Sir William Batten
23,785,789,788,1664,November,30,walk,
3,77,642,503,1664,November,30,walk,Sir William Warren
77,911,503,593,1664,November,30,coach,Elizabeth Pepys
785,9,788,422,1664,November,30,walk,
9,785,422,788,1664,November,30,walk,
785,9,788,422,1664,December,1,walk,
9,785,422,788,1664,December,1,walk,
785,449,788,505,1664,December,2,walk,
449,785,505,788,1664,December,2,walk,
9,642,422,74,1664,December,3,walk,
642,3,74,642,1664,December,3,coach,Sir William Rider
785,176,788,544,1664,December,4,walk,
176,785,544,788,1664,December,4,walk,
785,71,788,122,1664,December,5,coach,Roger Pepys; Mrs. Turner
71,3,122,642,1664,December,5,walk,
785,3,788,642,1664,December,6,coach,Sir William Batten
3,13,642,610,1664,December,6,walk,
13,23,610,789,1664,December,6,walk,
23,983,789,485,1664,December,6,walk,
983,9,485,422,1664,December,6,walk,
9,785,422,788,1664,December,6,walk,
785,883,788,341,1664,December,7,walk,
883,3,341,642,1664,December,7,walk,
785,9,788,422,1664,December,7,walk,
9,785,422,788,1664,December,7,walk,
498,785,395,788,1664,December,9,walk,
785,13,788,610,1664,December,9,coach,
13,785,610,788,1664,December,9,coach,
785,9,788,422,1664,December,9,walk,
9,785,422,788,1664,December,9,walk,
785,9,788,422,1664,December,10,walk,
9,23,422,789,1664,December,10,coach,Lord Brouncker
23,984,789,442,1664,December,10,walk,Sir William Rider; Mr. Cutler
984,3,442,642,1664,December,10,walk,
785,9,788,422,1664,December,10,walk,
785,176,788,544,1664,December,11,walk,
176,785,544,788,1664,December,11,walk,
785,9,788,422,1664,December,12,walk,
9,785,422,788,1664,December,12,walk,
785,9,788,422,1664,December,14,walk,
9,23,422,789,1664,December,14,walk,
785,9,788,422,1664,December,14,walk,
9,785,422,788,1664,December,14,walk,
9,631,422,106,1664,December,15,walk,
9,785,422,788,1664,December,15,walk,
785,23,788,789,1664,December,16,walk,
23,785,789,788,1664,December,16,walk,
785,960,788,735,1664,December,16,coach,Elizabeth Pepys
960,785,735,788,1664,December,16,coach,Elizabeth Pepys
9,23,422,789,1664,December,17,walk,
23,785,789,788,1664,December,17,walk,
785,3,788,642,1664,December,17,coach,
176,9,544,422,1664,December,18,walk,
785,3,788,642,1664,December,19,walk,Sir John Minnes
23,72,789,359,1664,December,19,walk,
72,23,359,789,1664,December,19,walk,
785,9,788,422,1664,December,19,walk,
9,785,422,788,1664,December,19,walk,
785,9,788,422,1664,December,20,walk,
9,785,422,788,1664,December,20,walk,
785,279,788,582,1664,December,21,walk,
279,71,582,122,1664,December,21,walk,
785,9,788,422,1664,December,21,walk,
9,785,422,788,1664,December,21,walk,
785,9,788,422,1664,December,22,walk,
9,23,422,789,1664,December,22,walk,
23,30,789,475,1664,December,22,boat,
30,80,475,149,1664,December,22,walk,
80,9,149,422,1664,December,22,walk,
9,785,422,788,1664,December,22,walk,
785,9,788,422,1664,December,24,walk,
9,23,422,789,1664,December,24,walk,
785,9,788,422,1664,December,24,walk,
9,785,422,788,1664,December,24,walk,
785,63,788,519,1664,December,25,walk,
63,643,519,187,1664,December,25,walk,
643,1570,187,396,1664,December,25,walk,
1570,785,396,788,1664,December,25,walk,
3,631,642,106,1664,December,26,walk,
631,63,106,519,1664,December,26,walk,
63,785,519,788,1664,December,26,walk,
785,9,788,422,1664,December,26,walk,
9,785,422,788,1664,December,26,walk,
785,31,788,145,1664,December,27,boat,
31,37,145,667,1664,December,27,boat,
37,449,667,505,1664,December,27,boat,
449,9,505,422,1664,December,27,walk,
9,785,422,788,1664,December,27,walk,
785,321,788,621,1664,December,28,walk,Sir William Batten
321,785,621,788,1664,December,28,coach,Sir William Batten
785,883,788,341,1664,December,28,walk,
883,785,341,788,1664,December,28,walk,
785,9,788,422,1664,December,28,walk,
9,785,422,788,1664,December,28,walk,
785,9,788,422,1664,December,30,walk,
9,785,422,788,1664,December,30,walk,
3,104,642,562,1665,January,2,walk,
104,13,562,610,1665,January,2,walk,
13,1001,610,415,1665,January,2,walk,
1093,9,334,422,1665,January,2,walk,
9,612,422,509,1665,January,2,coach,
612,785,509,788,1665,January,2,coach,
612,1003,509,331,1665,January,3,walk,
1003,631,331,106,1665,January,3,walk,
9,63,422,519,1665,January,3,walk,
63,9,519,422,1665,January,3,walk,
1003,193,331,158,1665,January,4,walk,Thomas Moore
785,9,788,422,1665,January,6,walk,
9,785,422,788,1665,January,6,walk,
785,63,788,519,1665,January,7,walk,
63,785,519,788,1665,January,7,walk,
3,883,642,341,1665,January,8,walk,
883,103,341,609,1665,January,8,walk,
3,66,642,374,1665,January,9,coach,
66,3,374,642,1665,January,9,walk,
785,9,788,422,1665,January,9,walk,
9,785,422,788,1665,January,9,walk,
785,9,788,422,1665,January,10,walk,
9,785,422,788,1665,January,10,walk,
785,1141,788,693,1665,January,10,coach,Mr Gawden
1141,1093,693,334,1665,January,10,coach,
1093,785,334,788,1665,January,10,coach,
785,9,788,422,1665,January,11,walk,
9,23,422,789,1665,January,11,walk,
23,785,789,788,1665,January,11,walk,
785,61,788,219,1665,January,11,coach,Lord Brouncker; Commissioner Pett
785,9,788,422,1665,January,11,walk,
9,785,422,788,1665,January,11,walk,
785,9,788,422,1665,January,12,walk,
9,785,422,788,1665,January,12,walk,
612,23,509,789,1665,January,13,walk,
23,785,789,788,1665,January,13,walk,
785,533,788,153,1665,January,13,walk,
533,63,153,519,1665,January,13,walk,
63,785,519,788,1665,January,13,walk,
3,785,642,788,1665,January,14,walk,
785,23,788,789,1665,January,14,walk,
23,785,789,788,1665,January,14,walk,
785,533,788,153,1665,January,14,coach,Elizabeth Pepys
533,785,153,788,1665,January,14,coach,Sir William Penn
785,9,788,422,1665,January,14,walk,
9,785,422,788,1665,January,14,walk,
785,9,788,422,1665,January,15,walk,
9,176,422,544,1665,January,15,walk,
176,785,544,788,1665,January,15,walk,
785,499,788,336,1665,January,15,coach,Sir William Penn
785,3,788,642,1665,January,16,coach,Sir William Batten; Sir William Penn
498,883,395,341,1665,January,16,walk,
883,3,341,642,1665,January,16,walk,
785,9,788,422,1665,January,16,walk,
9,785,422,788,1665,January,16,walk,
498,1005,395,131,1665,January,17,walk,John Creed
1005,23,131,789,1665,January,17,walk,John Creed
23,785,789,788,1665,January,17,walk,
785,9,788,422,1665,January,17,walk,
9,63,422,519,1665,January,17,walk,
63,9,519,422,1665,January,17,walk,
9,785,422,788,1665,January,17,walk,
785,883,788,341,1665,January,18,walk,
883,498,341,395,1665,January,18,walk,
785,9,788,422,1665,January,19,walk,
9,785,422,788,1665,January,19,walk,
13,104,610,562,1665,January,20,walk,
104,883,562,341,1665,January,20,coach,
883,785,341,788,1665,January,20,walk,
785,9,788,422,1665,January,20,walk,
9,785,422,788,1665,January,20,walk,
785,9,788,422,1665,January,21,walk,
9,785,422,788,1665,January,21,walk,
176,785,544,788,1665,January,22,walk,
785,103,788,609,1665,January,22,walk,
103,785,609,788,1665,January,22,coach,
785,380,788,540,1665,January,23,coach,Sir William Batten; Sir William Penn
380,23,540,789,1665,January,23,walk,
785,9,788,422,1665,January,23,walk,
9,785,422,788,1665,January,23,walk,
785,336,788,451,1665,January,24,coach,
336,23,451,789,1665,January,24,walk,
785,9,788,422,1665,January,24,walk,
9,785,422,788,1665,January,24,walk,
785,9,788,422,1665,January,25,walk,
9,785,422,788,1665,January,25,walk,
631,449,106,505,1665,January,25,walk,
449,9,505,422,1665,January,25,walk,
785,498,788,395,1665,January,27,walk,
785,9,788,422,1665,January,27,walk,
9,785,422,788,1665,January,27,walk,
785,63,788,519,1665,January,29,walk,
63,785,519,788,1665,January,29,walk,
785,9,788,422,1665,January,30,walk,
9,785,422,788,1665,January,30,walk,
785,336,788,451,1665,January,31,coach,Sir William Batten
336,23,451,789,1665,January,31,coach,Sir William Batten
785,9,788,422,1665,January,31,walk,
9,785,422,788,1665,January,31,walk,
785,9,788,422,1665,February,2,walk,
9,23,422,789,1665,February,2,walk,
785,446,788,365,1665,February,2,walk,Mr. Povy
446,785,365,788,1665,February,2,walk,
24,883,592,341,1665,February,3,coach,
785,9,788,422,1665,February,3,walk,
9,785,422,788,1665,February,3,walk,
785,9,788,422,1665,February,4,walk,
9,519,422,561,1665,February,4,walk,
785,9,788,422,1665,February,4,walk,
9,785,422,788,1665,February,4,walk,
3,23,642,789,1665,February,6,walk,
785,9,788,422,1665,February,6,walk,
9,785,422,788,1665,February,6,walk,
785,1182,788,305,1665,February,8,coach,
1182,785,305,788,1665,February,8,coach,
785,9,788,422,1665,February,8,walk,
9,785,422,788,1665,February,8,walk,
785,21,788,546,1665,February,10,walk,
21,13,546,610,1665,February,10,coach,
13,785,610,788,1665,February,10,walk,
785,9,788,422,1665,February,10,walk,
9,785,422,788,1665,February,10,walk,
9,23,422,789,1665,February,11,coach,Lord Brouncker
23,785,789,788,1665,February,11,walk,
785,9,788,422,1665,February,12,walk,
9,785,422,788,1665,February,12,walk,
380,482,540,317,1665,February,13,boat,Mr. Stapely
785,9,788,422,1665,February,13,walk,
9,785,422,788,1665,February,13,walk,
785,13,788,610,1665,February,14,coach,Tom Edwards
13,23,610,789,1665,February,14,walk,
785,9,788,422,1665,February,14,walk,
9,785,422,788,1665,February,14,walk,
785,9,788,422,1665,February,15,walk,
9,334,422,588,1665,February,15,walk,John Creed
785,9,788,422,1665,February,16,walk,
9,785,422,788,1665,February,16,walk,
785,9,788,422,1665,February,17,walk,
9,785,422,788,1665,February,17,walk,
9,785,422,788,1665,February,18,walk,
785,63,788,519,1665,February,19,walk,
63,785,519,788,1665,February,19,walk,
380,1015,540,336,1665,February,20,walk,
1015,23,336,789,1665,February,20,walk,
519,9,561,422,1665,February,20,walk,
9,31,422,145,1665,February,20,boat,
785,9,788,422,1665,February,20,walk,
9,785,422,788,1665,February,20,walk,
9,63,422,519,1665,February,21,walk,
63,23,519,789,1665,February,21,walk,
23,883,789,341,1665,February,21,coach,Lord Brouncker
883,785,341,788,1665,February,21,coach,
9,23,422,789,1665,February,22,walk,
785,9,788,422,1665,February,23,walk,
9,23,422,789,1665,February,23,walk,
785,9,788,422,1665,February,23,walk,
9,785,422,788,1665,February,23,walk,
785,9,788,422,1665,February,25,walk,
9,23,422,789,1665,February,25,walk,
23,519,789,561,1665,February,25,walk,Sir William Warren; Mr. Gifford
519,785,561,788,1665,February,25,walk,
785,9,788,422,1665,February,25,walk,
9,785,422,788,1665,February,25,walk,
785,9,788,422,1665,February,26,walk,
9,785,422,788,1665,February,26,walk,
380,23,540,789,1665,February,27,walk,
23,785,789,788,1665,February,27,walk,
785,3,788,642,1665,February,27,coach,Elizabeth Pepys; Mary Mercer; Sir John Minnes
3,107,642,541,1665,February,27,walk,Mr Coventry
107,1016,541,471,1665,February,27,coach,
1016,612,471,509,1665,February,27,coach,
785,9,788,422,1665,February,27,walk,
9,785,422,788,1665,February,27,walk,
785,9,788,422,1665,February,28,walk,
9,23,422,789,1665,February,28,walk,
23,785,789,788,1665,February,28,walk,
785,63,788,519,1665,February,28,walk,Elizabeth Pepys
63,785,519,788,1665,February,28,walk,Elizabeth Pepys
785,9,788,422,1665,February,28,walk,
9,785,422,788,1665,February,28,walk,
785,9,788,422,1665,March,1,walk,
9,334,422,588,1665,March,1,walk,
61,785,219,788,1665,March,1,walk,
785,612,788,509,1665,March,1,coach,Elizabeth Pepys; Mary Mercer
785,9,788,422,1665,March,2,walk,
9,785,422,788,1665,March,2,walk,
785,71,788,122,1665,March,3,walk,
71,23,122,789,1665,March,3,walk,
785,9,788,422,1665,March,3,walk,
9,785,422,788,1665,March,3,walk,
785,883,788,341,1665,March,5,coach,
883,785,341,788,1665,March,5,coach,
785,9,788,422,1665,March,5,walk,
9,785,422,788,1665,March,5,walk,
785,9,788,422,1665,March,6,walk,
9,785,422,788,1665,March,6,walk,
785,9,788,422,1665,March,7,walk,
9,785,422,788,1665,March,7,walk,
23,785,789,788,1665,March,8,walk,
785,61,788,219,1665,March,8,walk,
785,9,788,422,1665,March,8,walk,
9,785,422,788,1665,March,8,walk,
451,785,548,788,1665,March,9,walk,
9,23,422,789,1665,March,10,walk,
23,785,789,788,1665,March,10,walk,
785,3,788,642,1665,March,10,walk,
3,785,642,788,1665,March,10,walk,
785,883,788,341,1665,March,12,coach,Elizabeth Pepys
883,785,341,788,1665,March,12,coach,Elizabeth Pepys
1001,3,415,642,1665,March,13,walk,Sir William Warren
785,9,788,422,1665,March,13,walk,
9,785,422,788,1665,March,13,walk,
785,9,788,422,1665,March,14,walk,
9,106,422,675,1665,March,14,walk,Sir William Batten; Sir John Minnes
106,785,675,788,1665,March,14,walk,
785,9,788,422,1665,March,14,walk,
9,785,422,788,1665,March,14,walk,
380,23,540,789,1665,March,15,walk,
785,61,788,219,1665,March,15,walk,
61,785,219,788,1665,March,15,walk,
785,9,788,422,1665,March,15,walk,
9,785,422,788,1665,March,15,walk,
3,23,642,789,1665,March,17,boat,Mr. Povy
23,785,789,788,1665,March,17,walk,
785,3,788,642,1665,March,17,coach,Elizabeth Pepys
498,1021,395,373,1665,March,19,walk,
1021,107,373,541,1665,March,19,walk,John Creed
107,883,541,341,1665,March,19,walk,
883,498,341,395,1665,March,19,walk,
3,61,642,219,1665,March,20,walk,
61,380,219,540,1665,March,20,walk,
785,498,788,395,1665,March,21,coach,Lord Brouncker
498,410,395,523,1665,March,21,walk,Mr. Povy
410,3,523,642,1665,March,21,walk,
3,785,642,788,1665,March,21,coach,Mr. Povy
785,9,788,422,1665,March,21,walk,
9,785,422,788,1665,March,21,walk,
785,9,788,422,1665,March,22,walk,
9,23,422,789,1665,March,22,walk,
785,9,788,422,1665,March,22,walk,
9,785,422,788,1665,March,22,walk,
785,23,788,789,1665,March,23,walk,
23,785,789,788,1665,March,23,walk,
785,104,788,562,1665,March,23,coach,Elizabeth Pepys
104,1001,562,415,1665,March,23,walk,
1001,785,415,788,1665,March,23,coach,Elizabeth Pepys
785,9,788,422,1665,March,23,walk,
9,785,422,788,1665,March,23,walk,
498,883,395,341,1665,March,24,walk,
883,785,341,788,1665,March,24,coach,Elizabeth Pepys
785,9,788,422,1665,March,24,walk,
9,785,422,788,1665,March,24,walk,
785,9,788,422,1665,March,25,walk,
9,63,422,519,1665,March,25,walk,
63,9,519,422,1665,March,25,walk,
9,785,422,788,1665,March,25,walk,
785,176,788,544,1665,March,26,walk,Elizabeth Pepys
176,785,544,788,1665,March,26,walk,Elizabeth Pepys
785,9,788,422,1665,March,26,walk,
9,785,422,788,1665,March,26,walk,
450,1001,155,415,1665,March,27,walk,
1001,1182,415,305,1665,March,27,walk,
1182,498,305,395,1665,March,27,walk,
498,785,395,788,1665,March,27,walk,
785,9,788,422,1665,March,27,walk,
9,785,422,788,1665,March,27,walk,
9,23,422,789,1665,March,28,walk,
23,631,789,106,1665,March,28,walk,Sir William Warren
498,785,395,788,1665,March,29,walk,Mr. Povy
785,9,788,422,1665,March,29,walk,
9,785,422,788,1665,March,29,walk,
9,3,422,642,1665,March,30,walk,
3,1001,642,415,1665,March,30,walk,
1001,785,415,788,1665,March,30,walk,
785,9,788,422,1665,March,30,walk,
9,785,422,788,1665,March,30,walk,
785,1005,788,131,1665,March,31,walk,John Creed
1005,612,131,509,1665,March,31,walk,
612,1023,509,331,1665,March,31,walk,
1023,883,331,341,1665,March,31,walk,
883,498,341,395,1665,March,31,walk,
498,883,395,341,1665,March,31,walk,
883,785,341,788,1665,March,31,coach,Elizabeth Pepys
785,9,788,422,1665,March,31,walk,
9,785,422,788,1665,March,31,walk,
785,612,788,509,1665,April,1,coach,
612,1024,509,76,1665,April,1,walk,
1024,311,76,343,1665,April,1,coach,Sir George Carteret
785,9,788,422,1665,April,1,walk,
9,785,422,788,1665,April,1,walk,
785,193,788,158,1665,April,3,coach,Elizabeth Pepys; John Creed; Mary Mercer
785,9,788,422,1665,April,3,walk,
